problem,num_nodes,num_edges,traffic_seed,scale_factor,tm_model,num_commodities,total_demand,algo,num_paths,edge_disjoint,dist_metric,objective,obj_val,runtime
Cogentco.graphml,197,486,1480899410,1.0,poisson,19488,27032.0546875,path_formulation,4,True,inv-cap,total_flow,27032.05369318144,0.11602091789245605
Cogentco.graphml,197,486,1032633174,128.0,poisson,19561,3460106.5,path_formulation,4,True,inv-cap,total_flow,486000.0,0.1204378604888916
Cogentco.graphml,197,486,1082014999,4.0,poisson,19574,108128.484375,path_formulation,4,True,inv-cap,total_flow,108128.48782948805,0.3899500370025635
Cogentco.graphml,197,486,1618377143,32.0,poisson,38612,48987.01953125,path_formulation,4,True,inv-cap,total_flow,34731.39340657294,2.85469913482666
Cogentco.graphml,197,486,1130417803,8.0,poisson,38612,12231.953125,path_formulation,4,True,inv-cap,total_flow,12231.95356351789,0.7285599708557129
Cogentco.graphml,197,486,101382938,16.0,poisson,38611,24447.5625,path_formulation,4,True,inv-cap,total_flow,21649.24983600527,2.284626007080078
Cogentco.graphml,197,486,1858163378,128.0,poisson,38611,195857.484375,path_formulation,4,True,inv-cap,total_flow,72887.00873994826,3.529866933822632
Cogentco.graphml,197,486,1175139186,4.0,poisson,38612,6111.806640625,path_formulation,4,True,inv-cap,total_flow,6111.8061816496775,0.2586629390716553
Cogentco.graphml,197,486,1391425892,64.0,poisson,38612,98009.1875,path_formulation,4,True,inv-cap,total_flow,50882.17129864297,3.3118889331817627
Cogentco.graphml,197,486,1144845239,1.0,poisson,38612,1527.82861328125,path_formulation,4,True,inv-cap,total_flow,1527.828695445438,0.2247910499572754
Cogentco.graphml,197,486,113766835,2.0,poisson,38612,3054.970703125,path_formulation,4,True,inv-cap,total_flow,3054.9706902480684,0.2546069622039795
Colt.graphml,153,354,1146461578,64.0,uniform,23256,48369.71484375,path_formulation,4,True,inv-cap,total_flow,22956.750394036062,0.670280933380127
Colt.graphml,153,354,1005621479,8.0,uniform,23256,6040.21875,path_formulation,4,True,inv-cap,total_flow,6040.218705815276,0.17808198928833008
Colt.graphml,153,354,1148828272,4.0,uniform,23256,3039.8740234375,path_formulation,4,True,inv-cap,total_flow,3039.874061071273,0.09730315208435059
Colt.graphml,153,354,1128463094,32.0,uniform,23256,24224.400390625,path_formulation,4,True,inv-cap,total_flow,15024.65427694944,0.45002007484436035
Colt.graphml,153,354,1690350634,16.0,uniform,23256,12079.08203125,path_formulation,4,True,inv-cap,total_flow,10395.39835187979,0.4676060676574707
Colt.graphml,153,354,1408971662,2.0,uniform,23256,1506.55029296875,path_formulation,4,True,inv-cap,total_flow,1506.5502939206315,0.10077595710754395
Colt.graphml,153,354,1754978910,1.0,uniform,23256,757.6119384765625,path_formulation,4,True,inv-cap,total_flow,757.611950773293,0.08402609825134277
Colt.graphml,153,354,1152615550,128.0,uniform,23256,96129.5625,path_formulation,4,True,inv-cap,total_flow,33346.26507681347,0.8622291088104248
Colt.graphml,153,354,1108214735,16.0,gravity,23256,11981.1484375,path_formulation,4,True,inv-cap,total_flow,10276.629573308863,0.5338051319122314
Colt.graphml,153,354,1002058247,32.0,gravity,23254,24040.171875,path_formulation,4,True,inv-cap,total_flow,15245.084907636046,0.5898158550262451
Colt.graphml,153,354,1117579738,2.0,gravity,23256,1498.8203125,path_formulation,4,True,inv-cap,total_flow,1498.8202546694083,0.07956099510192871
Colt.graphml,153,354,1141211829,128.0,gravity,23256,95814.359375,path_formulation,4,True,inv-cap,total_flow,33246.038660630584,0.7902801036834717
Colt.graphml,153,354,1041669110,1.0,gravity,23255,752.0161743164062,path_formulation,4,True,inv-cap,total_flow,752.0161659589503,0.10120582580566406
Colt.graphml,153,354,1111060477,4.0,gravity,23255,3001.22509765625,path_formulation,4,True,inv-cap,total_flow,3001.2250563842244,0.08771014213562012
Colt.graphml,153,354,1200865651,64.0,gravity,23256,47867.94921875,path_formulation,4,True,inv-cap,total_flow,23228.53251450509,0.6844708919525146
Colt.graphml,153,354,121297824,8.0,gravity,23256,6007.76416015625,path_formulation,4,True,inv-cap,total_flow,6007.764348772354,0.22760605812072754
Colt.graphml,153,354,11195060,32.0,bimodal,23256,24256.418312338792,path_formulation,4,True,inv-cap,total_flow,15103.599871191487,0.4482440948486328
Colt.graphml,153,354,1563448006,64.0,bimodal,23256,48495.14663810048,path_formulation,4,True,inv-cap,total_flow,23012.58762783531,0.5860319137573242
Colt.graphml,153,354,1774035308,2.0,bimodal,23256,1517.3430723096487,path_formulation,4,True,inv-cap,total_flow,1517.343072309652,0.09240198135375977
Colt.graphml,153,354,1154072128,1.0,bimodal,23256,755.1635664578362,path_formulation,4,True,inv-cap,total_flow,755.1635664578391,0.10067892074584961
Colt.graphml,153,354,1358587428,16.0,bimodal,23256,12124.867597018852,path_formulation,4,True,inv-cap,total_flow,10407.44101817989,0.4926478862762451
Colt.graphml,153,354,1186988402,8.0,bimodal,23256,6078.865363003848,path_formulation,4,True,inv-cap,total_flow,6078.865363003845,0.1451559066772461
Colt.graphml,153,354,10912432,4.0,bimodal,23256,2963.8268968222374,path_formulation,4,True,inv-cap,total_flow,2963.8268968222224,0.09913206100463867
Colt.graphml,153,354,1059470809,128.0,bimodal,23256,96819.41277529235,path_formulation,4,True,inv-cap,total_flow,33266.00378342645,0.7626688480377197
Colt.graphml,153,354,111046807,16.0,poisson,11714,243590.75,path_formulation,4,True,inv-cap,total_flow,232327.29474699707,0.24121499061584473
Colt.graphml,153,354,14200283,4.0,poisson,11708,60897.58984375,path_formulation,4,True,inv-cap,total_flow,60897.58767547722,0.21880292892456055
Colt.graphml,153,354,1240494465,2.0,poisson,11744,30449.27734375,path_formulation,4,True,inv-cap,total_flow,30449.27442257727,0.08788204193115234
Colt.graphml,153,354,1525703876,1.0,poisson,11728,15224.541015625,path_formulation,4,True,inv-cap,total_flow,15224.540952283991,0.05617499351501465
Colt.graphml,153,354,1243630499,64.0,poisson,11797,974382.8125,path_formulation,4,True,inv-cap,total_flow,354000.0,0.06512808799743652
Colt.graphml,153,354,1179616255,128.0,poisson,11751,1948754.625,path_formulation,4,True,inv-cap,total_flow,354000.0,0.042803049087524414
Colt.graphml,153,354,1007510484,32.0,poisson,11728,487193.65625,path_formulation,4,True,inv-cap,total_flow,354000.0,0.1340339183807373
Colt.graphml,153,354,1082657135,8.0,poisson,11762,121794.578125,path_formulation,4,True,inv-cap,total_flow,121794.5718212508,0.16355395317077637
Colt.graphml,153,354,1497988131,2.0,poisson,23256,1973.890380859375,path_formulation,4,True,inv-cap,total_flow,1973.890303477645,0.10857200622558594
Colt.graphml,153,354,1288694355,8.0,poisson,23256,7902.39111328125,path_formulation,4,True,inv-cap,total_flow,7902.391336791217,0.1326308250427246
Colt.graphml,153,354,511704445,32.0,poisson,23256,31597.24609375,path_formulation,4,True,inv-cap,total_flow,20970.31132853031,0.5910251140594482
Colt.graphml,153,354,1143481924,128.0,poisson,23256,126450.890625,path_formulation,4,True,inv-cap,total_flow,48264.744774103165,0.7113919258117676
Colt.graphml,153,354,1483102118,4.0,poisson,23256,3950.5556640625,path_formulation,4,True,inv-cap,total_flow,3950.5557475052774,0.1782369613647461
Colt.graphml,153,354,1363618620,1.0,poisson,23256,987.47216796875,path_formulation,4,True,inv-cap,total_flow,987.4721171343699,0.11695003509521484
Colt.graphml,153,354,1192860264,64.0,poisson,23256,63213.03125,path_formulation,4,True,inv-cap,total_flow,32933.90998259187,0.6089940071105957
Colt.graphml,153,354,1600030150,16.0,poisson,23256,15803.802734375,path_formulation,4,True,inv-cap,total_flow,13979.625908344984,0.3813199996948242
TataNld.graphml,145,372,1703807572,128.0,uniform,20880,133740.265625,path_formulation,4,True,inv-cap,total_flow,50429.21085786045,2.152024984359741
TataNld.graphml,145,372,1233739790,16.0,uniform,20880,16767.79296875,path_formulation,4,True,inv-cap,total_flow,15842.314984010853,1.2187800407409668
TataNld.graphml,145,372,1721520704,64.0,uniform,20880,67137.0859375,path_formulation,4,True,inv-cap,total_flow,36431.742845927714,2.6694490909576416
TataNld.graphml,145,372,1204647412,1.0,uniform,20880,1045.081298828125,path_formulation,4,True,inv-cap,total_flow,1045.0813303189843,0.1743769645690918
TataNld.graphml,145,372,1080887571,4.0,uniform,20880,4179.025390625,path_formulation,4,True,inv-cap,total_flow,4179.025238880888,0.1183309555053711
TataNld.graphml,145,372,1572653706,2.0,uniform,20880,2089.924560546875,path_formulation,4,True,inv-cap,total_flow,2089.924507815656,0.13793206214904785
TataNld.graphml,145,372,1046066580,8.0,uniform,20880,8372.2705078125,path_formulation,4,True,inv-cap,total_flow,8372.270624449797,0.29570508003234863
TataNld.graphml,145,372,1892393464,32.0,uniform,20880,33348.46875,path_formulation,4,True,inv-cap,total_flow,24531.768551858226,2.5201210975646973
TataNld.graphml,145,372,1555020805,8.0,gravity,20879,8022.689453125,path_formulation,4,True,inv-cap,total_flow,8022.6895907786675,0.38892197608947754
TataNld.graphml,145,372,1180050477,64.0,gravity,20879,64033.0,path_formulation,4,True,inv-cap,total_flow,36470.455425694585,2.2483911514282227
TataNld.graphml,145,372,11412112,4.0,gravity,20880,4000.65478515625,path_formulation,4,True,inv-cap,total_flow,4000.6550141817424,0.1498098373413086
TataNld.graphml,145,372,1628983645,16.0,gravity,20879,16029.232421875,path_formulation,4,True,inv-cap,total_flow,15902.55891171936,1.4053840637207031
TataNld.graphml,145,372,1257688362,2.0,gravity,20880,2004.56640625,path_formulation,4,True,inv-cap,total_flow,2004.5662580747157,0.14903903007507324
TataNld.graphml,145,372,1148601493,1.0,gravity,20880,1002.2694091796875,path_formulation,4,True,inv-cap,total_flow,1002.2693897427525,0.13222908973693848
TataNld.graphml,145,372,1004732208,32.0,gravity,20879,31985.919921875,path_formulation,4,True,inv-cap,total_flow,23856.20618403703,2.5152931213378906
TataNld.graphml,145,372,1093445293,128.0,gravity,20880,127946.40625,path_formulation,4,True,inv-cap,total_flow,50584.776710351296,3.1054608821868896
TataNld.graphml,145,372,146255507,32.0,bimodal,20880,31984.498441646443,path_formulation,4,True,inv-cap,total_flow,23731.224544214332,2.5385310649871826
TataNld.graphml,145,372,1054322069,128.0,bimodal,20880,128732.59305794095,path_formulation,4,True,inv-cap,total_flow,49801.43697609934,2.5156078338623047
TataNld.graphml,145,372,1736928110,4.0,bimodal,20880,4040.5900207136106,path_formulation,4,True,inv-cap,total_flow,4040.5900207136347,0.14179396629333496
TataNld.graphml,145,372,1215924443,16.0,bimodal,20880,16009.773369687733,path_formulation,4,True,inv-cap,total_flow,15365.80629754928,1.0886468887329102
TataNld.graphml,145,372,1046168753,1.0,bimodal,20880,1006.2424985102357,path_formulation,4,True,inv-cap,total_flow,1006.2424985102375,0.134321928024292
TataNld.graphml,145,372,1017681749,8.0,bimodal,20880,8066.202214975441,path_formulation,4,True,inv-cap,total_flow,8066.202214975417,0.3224449157714844
TataNld.graphml,145,372,1309535783,64.0,bimodal,20880,64679.245818147,path_formulation,4,True,inv-cap,total_flow,35802.48788157385,1.8385570049285889
TataNld.graphml,145,372,1204130927,2.0,bimodal,20880,1975.4029219286533,path_formulation,4,True,inv-cap,total_flow,1975.4029219286492,0.14671897888183594
